ID,text,pos,neg,PRP$,VBG,VBD,``,VBN,POS,'',VBP,WDT,JJ,WP,VBZ,DT,#,RP,$,NN,),(,FW,",",.,TO,PRP,RB,:,NNS,NNP,VB,WRB,CC,PDT,RBS,RBR,CD,EX,IN,MD,NNPS,JJS,JJR,SYM,UH,label
643,"""YOU LIKE ALMOST HIT ME OMG."" she said, tossing her dyed blonde hair like an enraged horse, nostrils flaring.",0.04,0.04,0.04,0.04,0.04,0.04,0,0,0.04,0,0,0.16,0,0,0.04,0,0,0,0.16,0,0,0,0.08,0.08,0,0.04,0,0,0,0.16,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,anger
644,"I'm not very nice, not when facing death.",0.09090909090909091,0.09090909090909091,0,0.09090909090909091,0,0,0,0,0,0.09090909090909091,0,0,0,0,0,0,0,0,0.09090909090909091,0,0,0,0.09090909090909091,0.09090909090909091,0,0.09090909090909091,0.36363636363636365,0,0,0,0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,anger
645,"""OMFG if there is like damage.",0.125,0.125,0,0,0,0.125,0,0,0,0,0,0.125,0,0.125,0,0,0,0,0.125,0,0,0,0,0.125,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,anger
646,""" She threatened.",0.0,0.25,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anger
647,"I must admit, I was kind of fascinated by the way her eyes, rimmed in black eyeliner, managed to stay so wide open like that.",0.06896551724137931,0.0,0.034482758620689655,0,0.06896551724137931,0,0.06896551724137931,0,0,0,0,0.10344827586206896,0,0,0.06896551724137931,0,0,0,0.10344827586206896,0,0,0,0.10344827586206896,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0,0.034482758620689655,0,0.06896551724137931,0,0,0,0,0,0,0,0.13793103448275862,0.034482758620689655,0,0,0,0,0,surprise
648,Finally I got fed up.,0.0,0.0,0,0,0.16666666666666666,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disgust
649,THis was when the Princess turned into some sort of psychobitch from hell.,0.0,0.07142857142857142,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0.21428571428571427,0,0,0,0,0.07142857142857142,0,0,0,0,0,0.14285714285714285,0,0.07142857142857142,0,0,0,0,0,0,0.21428571428571427,0,0,0,0,0,0,disgust
650,"She grabbed the handlebars of my bike, and tried to push me off.",0.0,0.0,0.06666666666666667,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0.06666666666666667,0,0.06666666666666667,0,0.06666666666666667,0,0,0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0,0,0.06666666666666667,0,0.06666666666666667,0,0.06666666666666667,0,0,0,0,0,0.06666666666666667,0,0,0,0,0,0,anger
651,"Now, people are already honking and stuff because her daddy's lexus is blocking the intersection.",0.0,0.0,0.05555555555555555,0.1111111111111111,0,0,0,0.05555555555555555,0,0.05555555555555555,0,0,0,0.05555555555555555,0.05555555555555555,0,0,0,0.2222222222222222,0,0,0,0.05555555555555555,0.05555555555555555,0,0,0.1111111111111111,0,0.05555555555555555,0,0,0,0.05555555555555555,0,0,0,0,0,0.05555555555555555,0,0,0,0,0,0,anger
652,I got mad.,0.0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anger
653,I hit that bitch so hard.,0.0,0.2857142857142857,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0.14285714285714285,0,0,0,0.14285714285714285,0,0,0,0,0.14285714285714285,0,0.14285714285714285,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anger
654,"hey, she assulted me. in the middle of an intersection.",0.0,0.0,0,0,0.07692307692307693,0,0,0,0,0,0,0,0,0,0.15384615384615385,0,0,0,0.23076923076923078,0,0,0,0.07692307692307693,0.15384615384615385,0,0.15384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0.15384615384615385,0,0,0,0,0,0,anger
655,and I was on a fucking BIKE.,0.0,0.125,0,0,0.125,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.125,0,0,0,0,0.125,0,0.125,0,0,0,0.125,0,0,0.125,0,0,0,0,0,0.125,0,0,0,0,0,0,anger
656,fucking A.,0.0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anger
657,must have been a dye job gone HELLA bad.,0.0,0.1,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0.1,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,anger
658,And I found out in the most annoying way.,0.0,0.1,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0.1,0,0.1,0,0.1,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0,0,0,0,0,0,disgust
659,I walked over to the heater as the first port of call and was very surprised when 'oh!' it wouldn't turn on.,0.0,0.0,0,0,0.07692307692307693,0,0,0.038461538461538464,0.038461538461538464,0,0,0.07692307692307693,0,0,0.07692307692307693,0,0,0,0.11538461538461539,0,0,0,0,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.07692307692307693,0,0,0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0,0,0,0,0,0.15384615384615385,0.038461538461538464,0,0,0,0,0,surprise
660,"Grrrr - I then spent the next 10 minutes or so turning everything off in the house, switching the safety switch back on, and then sequentially turning everything back on until the safety was tripped.",0.0,0.0,0,0.07894736842105263,0.05263157894736842,0,0.02631578947368421,0,0,0,0,0.02631578947368421,0,0,0.10526315789473684,0,0.02631578947368421,0,0.13157894736842105,0,0,0,0.05263157894736842,0.02631578947368421,0,0.02631578947368421,0.15789473684210525,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0,0.05263157894736842,0,0,0,0.02631578947368421,0,0.10526315789473684,0,0,0,0,0,0,anger
661,"At first one of my housemates thought about possibly buying a new fridge for themselves, but that idea was sadly left behind due to monetary issues.",0.0,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0,0.07142857142857142,0,0,0,0,0.14285714285714285,0,0,0.03571428571428571,0,0.03571428571428571,0,0.07142857142857142,0,0,0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0,0.07142857142857142,0,0,0,0.03571428571428571,0,0,0,0.03571428571428571,0,0.17857142857142858,0,0,0,0,0,0,sadness
662,In then end my other housemate's lovely girlfriend (love you heaps babes!),0.125,0.0,0.0625,0,0,0,0,0.0625,0,0.0625,0,0.125,0,0,0,0,0,0,0.125,0.0625,0.0625,0,0,0.0625,0,0.0625,0.0625,0,0,0,0.125,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,joy
663,offered to give us her fridge (woooo!).,0.0,0.0,0.09090909090909091,0,0,0,0.09090909090909091,0,0,0,0,0.09090909090909091,0,0,0,0,0,0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0,0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0,0,0,0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
664,"So, we've now gone over 48 hours without a fridge (hate to think what half our food is like in there!)",0.038461538461538464,0.038461538461538464,0.038461538461538464,0,0,0,0.038461538461538464,0,0,0.038461538461538464,0,0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0,0,0,0.11538461538461539,0.038461538461538464,0.038461538461538464,0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0,0.038461538461538464,0,0.038461538461538464,0,0,0.038461538461538464,0,0,0.038461538461538464,0.038461538461538464,0.15384615384615385,0,0,0,0,0,0,disgust
665,but will joyfully be picking the other one up today.,0.09090909090909091,0.0,0,0.09090909090909091,0,0,0,0,0,0,0,0.09090909090909091,0,0,0.09090909090909091,0,0,0,0.09090909090909091,0,0,0,0,0.09090909090909091,0,0,0.09090909090909091,0,0,0,0.09090909090909091,0,0.09090909090909091,0,0,0,0.09090909090909091,0,0.09090909090909091,0.09090909090909091,0,0,0,0,0,joy
666,Wooo!,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
667,YAY!,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
668,"Despite widespread dissatisfaction among Democrats with the Bush administration and overall Republican governance, we detect no real signs so far (at least in Harris County) of a groundswell to actually vote in November.",0.0,0.02702702702702703,0,0,0,0,0,0,0,0.02702702702702703,0,0.08108108108108109,0,0,0.08108108108108109,0,0,0,0.10810810810810811,0.02702702702702703,0.02702702702702703,0,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.08108108108108109,0,0.02702702702702703,0.13513513513513514,0.02702702702702703,0,0.02702702702702703,0,0,0,0,0,0.1891891891891892,0,0.02702702702702703,0.02702702702702703,0,0,0,anger
669,"The argument goes that anger nationally over rising gas prices and health care costs, a protracted, expensive war with no conclusion in sight, and a perception among religious conservatives that George W. Bush has failed to deliver on the social issues that motivate them has taken a toll with GOP base voters.",0.0,0.125,0,0.017857142857142856,0,0,0.03571428571428571,0,0,0.017857142857142856,0.03571428571428571,0.07142857142857142,0,0.05357142857142857,0.10714285714285714,0,0,0,0.19642857142857142,0,0,0,0.05357142857142857,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.017857142857142856,0,0.08928571428571429,0.07142857142857142,0.017857142857142856,0,0.03571428571428571,0,0,0,0,0,0.125,0,0,0,0,0,0,anger
670,"As noted in the latest issue of US News &amp; World Report, new polling has Republican insiders feeling pretty darn good about turning out their folks this fall, with confidence that they will vote to return their party's elected officials to power.",0.0625,0.041666666666666664,0.041666666666666664,0.041666666666666664,0,0,0.041666666666666664,0.020833333333333332,0,0,0,0.0625,0,0.020833333333333332,0.041666666666666664,0,0.020833333333333332,0,0.14583333333333334,0,0,0,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.0625,0.08333333333333333,0.041666666666666664,0,0.020833333333333332,0,0,0,0,0,0.125,0.020833333333333332,0,0.020833333333333332,0,0,0,joy
671,with a smile ofcourse.,0.2,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,joy
672,we're friends and lovers and everything inbetween that.,0.1,0.0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0.2,0,0,0,0,0.1,0,0.1,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,joy
673,"so no i wont have my head too high up my ass about it, but im noot going to sit here and think/dread it everyday either.",0.0,0.0,0.07142857142857142,0.03571428571428571,0,0,0,0,0,0.07142857142857142,0,0.10714285714285714,0,0,0.07142857142857142,0,0,0,0.14285714285714285,0,0,0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.07142857142857142,0,0,0,0.07142857142857142,0,0.07142857142857142,0,0,0,0,0,0.10714285714285714,0,0,0,0,0,0,fear
674,i will cherish him ad love him and let him know im there and i care for him everyday that we have together.,0.08333333333333333,0.0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,0,0,0.20833333333333334,0,0,0,0,0.041666666666666664,0,0.20833333333333334,0.08333333333333333,0,0,0,0.16666666666666666,0,0.08333333333333333,0,0,0,0,0,0.08333333333333333,0.041666666666666664,0,0,0,0,0,joy
675,"stephen was a little abusive, mainly with words and feelings directed at me / to make me feel bad.",0.0,0.09523809523809523,0,0,0.047619047619047616,0,0.047619047619047616,0,0,0.047619047619047616,0,0.14285714285714285,0,0,0.047619047619047616,0,0,0,0.047619047619047616,0,0,0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616,0,0.09523809523809523,0,0.09523809523809523,0,0.047619047619047616,0,0,0,0,0,0.09523809523809523,0,0,0,0,0,0,sadness
676,"chris had a problem with words too,and his anger.",0.0,0.16666666666666666,0.08333333333333333,0,0.08333333333333333,0,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0.25,0,0,0,0.08333333333333333,0.08333333333333333,0,0,0.08333333333333333,0,0.08333333333333333,0,0,0,0.08333333333333333,0,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,anger
677,other than that hed get offended or pissed off or ignorant about it.,0.0,0.14285714285714285,0,0,0.07142857142857142,0,0.14285714285714285,0,0,0,0,0.07142857142857142,0,0,0.07142857142857142,0,0.07142857142857142,0,0,0,0,0,0,0.07142857142857142,0,0.07142857142857142,0,0,0,0,0.14285714285714285,0,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,anger
678,stupid ass hole!,0.0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.5,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anger
679,"gudam, why did i waste so much time on his sorry ass?",0.0,0.14285714285714285,0.07142857142857142,0,0.07142857142857142,0,0,0,0,0,0,0.07142857142857142,0,0,0,0,0,0,0.35714285714285715,0,0,0,0.07142857142857142,0.07142857142857142,0,0,0.07142857142857142,0,0,0,0.07142857142857142,0.07142857142857142,0,0,0,0,0,0,0.07142857142857142,0,0,0,0,0,0,anger
680,Haven't seen him in ages.,0.0,0.0,0,0,0,0,0.14285714285714285,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,surprise
681,"Hm, was a bit weird.",0.0,0.14285714285714285,0,0,0.14285714285714285,0,0,0,0,0,0,0.2857142857142857,0,0,0.14285714285714285,0,0,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,surprise
682,We had a good lunch with Gino Genelli ice-cream!,0.1,0.0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0.2,0,0,0,0,0.1,0,0.1,0,0,0,0.2,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,joy
683,"(However you spell the Genelli part) Ah, we talked about Anri's ex and her mom mentioned how Anri was angry with her dad the one time the ex visited, cos her dad kept him busy most of the day.",0.0,0.022222222222222223,0.06666666666666667,0,0.1111111111111111,0,0,0.022222222222222223,0,0.022222222222222223,0,0.044444444444444446,0,0,0.08888888888888889,0,0,0,0.17777777777777778,0.022222222222222223,0.022222222222222223,0,0.044444444444444446,0.022222222222222223,0,0.06666666666666667,0.022222222222222223,0,0,0.08888888888888889,0.022222222222222223,0.022222222222222223,0.022222222222222223,0,0,0,0.022222222222222223,0,0.06666666666666667,0,0,0.022222222222222223,0,0,0,anger
684,Anyhow her dad asked her then at the table but why would you be angry with your dad.,0.0,0.05263157894736842,0.15789473684210525,0,0.05263157894736842,0,0,0,0,0,0,0.05263157894736842,0,0,0.05263157894736842,0,0,0,0.15789473684210525,0,0,0,0,0.05263157894736842,0,0.05263157894736842,0.05263157894736842,0,0,0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0,0,0,0,0,0.15789473684210525,0.05263157894736842,0,0,0,0,0,anger
685,"""Whahahaha"" I nearly cracked myself and don't think I didn't blush.",0.0,0.0625,0,0,0.125,0.0625,0,0,0.0625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.1875,0.1875,0,0,0.0625,0.125,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,joy
686,That was funny.,0.0,0.25,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
687,Everyone at the table was giggeling.,0.0,0.0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0.2857142857142857,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,joy
688,"That be the only reason, cos everyone is scared of driving with me.  >.> Don't ask.",0.0,0.045454545454545456,0,0.045454545454545456,0,0,0.045454545454545456,0,0,0.045454545454545456,0,0.045454545454545456,0,0.045454545454545456,0.09090909090909091,0,0,0,0.18181818181818182,0,0,0,0.045454545454545456,0.13636363636363635,0,0.045454545454545456,0.045454545454545456,0,0.045454545454545456,0,0.09090909090909091,0,0,0,0,0,0,0,0.09090909090909091,0,0,0,0,0,0,fear
689,Now that was fun.,0.2,0.0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
690,Funny photo's came out there.,0.0,0.0,0,0,0.14285714285714285,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0.14285714285714285,0,0,0.14285714285714285,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,joy
691,LOVE IT!,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
692,cake ^.^ ICE-CREAM!,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joy
693,Coffeee and dark chocolate!,0.0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,joy
694,Really sad how we can actually sit and wonder in your one hand is God and the other hand is a movie.,0.043478260869565216,0.043478260869565216,0.043478260869565216,0,0,0,0,0,0,0,0,0.08695652173913043,0,0.08695652173913043,0.08695652173913043,0,0,0,0.13043478260869565,0,0,0,0,0.043478260869565216,0,0.043478260869565216,0.08695652173913043,0,0,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.08695652173913043,0,0,0,0.043478260869565216,0,0.043478260869565216,0.043478260869565216,0,0,0,0,0,sadness
695,so we went and it was nice to be there!,0.09090909090909091,0.0,0,0,0.18181818181818182,0,0,0,0,0,0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0,0,0,0.09090909090909091,0,0.09090909090909091,0,0,0,0,0,0.09090909090909091,0,0,0,0,0,0,joy
696,"Didn't think she would do it, but hey!",0.0,0.0,0,0,0,0,0,0,0,0.09090909090909091,0,0,0,0,0,0,0,0,0.09090909090909091,0,0,0,0.09090909090909091,0.09090909090909091,0,0.18181818181818182,0.09090909090909091,0,0,0,0.18181818181818182,0,0.09090909090909091,0,0,0,0,0,0,0.09090909090909091,0,0,0,0,0,surprise
697,"No, I'm not a stupid chick for those of you that may be wondering.",0.058823529411764705,0.058823529411764705,0,0.058823529411764705,0,0,0,0,0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0,0.17647058823529413,0,0,0,0.058823529411764705,0,0,0,0.058823529411764705,0.058823529411764705,0,0.11764705882352941,0.058823529411764705,0,0,0,0.058823529411764705,0,0,0,0,0,0,0,0.11764705882352941,0.058823529411764705,0,0,0,0,0,disgust
698,"I have a friend that is gonna die, probably sooner than later, and I was  angry because some of the choices he has made in the last few years have cut his time down to virtually nothing.",0.0,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.024390243902439025,0,0.04878048780487805,0,0,0.04878048780487805,0.024390243902439025,0.07317073170731707,0,0.04878048780487805,0.0975609756097561,0,0.024390243902439025,0,0.07317073170731707,0,0,0,0.04878048780487805,0.024390243902439025,0.04878048780487805,0.07317073170731707,0.07317073170731707,0,0.04878048780487805,0,0.024390243902439025,0,0.024390243902439025,0,0,0.024390243902439025,0,0,0.0975609756097561,0,0,0,0,0,0,anger
699,You have wonderful friends that love and cherish you.,0.3,0.0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0.2,0,0,0,0,0.1,0,0.2,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,joy
700,Then things start to take a turn in an unexpected direction.,0.0,0.08333333333333333,0,0,0,0,0,0,0,0.08333333333333333,0,0.08333333333333333,0,0,0.16666666666666666,0,0,0,0.16666666666666666,0,0,0,0,0.08333333333333333,0.08333333333333333,0,0.08333333333333333,0,0.08333333333333333,0,0.08333333333333333,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,surprise
701,"Think constant arguing,  lies and deception, money mismanagement, and infidelity.",0.0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0.07142857142857142,0,0.07142857142857142,0,0,0,0,0.35714285714285715,0,0,0,0.21428571428571427,0.07142857142857142,0,0,0,0,0,0.07142857142857142,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,anger
